,INFY,HINDUNILVR,TATACONSUM,WIPRO,ASIANPAINT,IRCTC,PFIZER,ITC,BURGERKING,JUBLFOOD,TCS,RELIANCE,BERGEPAINT,KOTAKBANK,IRFC,PIDILITIND,ADANIPORTS,NAUKRI,TATACHEM,TITAN,ADANIENT,ADANITRANS,ATGL,JSWSTEEL,CIPLA,DIXON,TNPETRO,CADILAHC,ALKYLAMINE,CAMS,DEEPAKNTR,INDIAMART,CDSL,LAURUSLABS,UPL,ADANIPOWER,TATAPOWER,TATASTEEL,TATAMOTORS
07-06-2021,7.717264107539357,0.0,12.309019970099547,1.2277300840025847,12.738129087290304,0.0,0.0,0.0,0.0,0.0,4.028111986982898,0.0,0.0,0.0,0.0,0.0,13.020059131968834,0.0,0.0,0.0,0.0,0.0,0.0,14.415897978606699,7.428476739153868,0.0,0.0,6.739290708020847,-2.656801646283184,17.972873915030306,0.0,0.0,5.134273277905339,9.777273236013622,3.3529872112070853,0.0,0.0,0.0,0.0
08-06-2021,9.52333920105619,0.0,13.985633196796032,0.0,12.507588623596584,0.0,0.0,0.0,0.0,0.0,4.593482160825197,0.0,0.0,0.0,0.0,0.0,12.454058380568124,0.0,0.0,0.0,0.0,0.0,0.0,13.081298903211902,8.941956076521,0.0,0.47274109666624425,6.378543282064319,-3.1167710222950435,15.541416125829013,0.0,0.0,4.643788838677788,16.80923524615065,3.7236240260150586,0.4654798350527861,0.0,0.0,0.0
09-06-2021,9.705496989458103,0.0,12.766278122834953,0.0,13.122363193446503,0.0,0.0,0.0,0.0,0.0,4.585312071607822,0.0,0.0,0.0,0.0,0.0,9.67550923732828,0.0,0.0,0.0,0.0,0.0,0.0,11.554901158299288,9.501657869207714,0.0,-0.6157530367408794,6.7560696580653365,-3.4131361304542884,15.01395702870069,0.0,0.0,3.513542087414303,17.145004237084887,2.757537902171324,-4.1828234793743295,-1.6826607072433286,0.0,0.0
10-06-2021,10.422501050189034,0.0,13.544419189770641,-0.018039144944529628,13.372115362448032,0.0,0.0,0.0,0.0,0.0,5.1261719777979975,0.0,0.0,0.0,0.0,0.0,8.922985511034156,0.0,0.0,0.0,0.0,0.0,0.0,12.825567343854814,11.300699345700721,0.0,4.2588076476475445,9.172238464471844,-3.6022197514970644,15.451362133636373,0.0,0.0,3.9240562376373616,18.2386518075564,1.9190480588352525,-2.0130219762817236,0.6441435519915867,0.0,0.0
11-06-2021,12.154937888819987,0.0,14.779818409441736,-0.009019572472264814,13.621867531449562,0.0,0.0,0.0,0.0,0.0,6.988952319359328,0.0,0.0,0.0,0.0,0.0,8.022529770169392,0.0,0.0,0.0,0.0,0.0,0.0,16.86932262618875,10.55252654119093,0.0,6.435795914461791,11.580017795856108,-3.512371506037022,19.439467502167595,0.0,0.0,4.03601464224365,17.327278832163472,1.6517034711049108,-6.729981765613476,-0.8544761403970028,0.0,0.0
12-06-2021,12.154937888819987,0.0,14.779818409441736,-0.009019572472264814,13.621867531449562,0.0,0.0,0.0,0.0,0.0,6.988952319359328,0.0,0.0,0.0,0.0,0.0,8.022529770169392,0.0,0.0,0.0,0.0,0.0,0.0,16.86932262618875,10.55252654119093,0.0,6.435795914461791,11.580017795856108,-3.512371506037022,19.439467502167595,0.0,0.0,4.03601464224365,17.327278832163472,1.6517034711049108,-6.729981765613476,-0.8544761403970028,0.0,0.0
13-06-2021,12.154937888819987,0.0,14.779818409441736,-0.009019572472264814,13.621867531449562,0.0,0.0,0.0,0.0,0.0,6.988952319359328,0.0,0.0,0.0,0.0,0.0,8.022529770169392,0.0,0.0,0.0,0.0,0.0,0.0,16.86932262618875,10.55252654119093,0.0,6.435795914461791,11.580017795856108,-3.512371506037022,19.439467502167595,0.0,0.0,4.03601464224365,17.327278832163472,1.6517034711049108,-6.729981765613476,-0.8544761403970028,0.0,0.0
14-06-2021,13.309895781240623,0.0,14.675531462326644,1.307838008478398,13.345218975017099,0.0,0.0,0.0,0.0,0.0,7.072287229376545,0.0,0.0,0.0,0.0,0.0,-1.1170959996079648,0.0,0.0,0.0,0.0,0.0,0.0,16.541666565762483,11.506304085871351,0.0,5.962537595589129,9.969238591585102,-4.38403358885833,22.02530356369913,0.0,0.0,5.128941925305039,12.356027676055971,1.420814963519616,-11.384048757754138,-2.6291573550677008,0.0,0.0
15-06-2021,14.247814606629193,0.0,15.437628383552319,0.6403896455308018,16.891699774838813,0.0,0.0,0.0,0.0,0.0,6.627834375951386,0.0,0.0,0.0,0.0,0.0,-1.9982562603113412,0.0,0.0,0.0,0.0,0.0,0.0,15.926312501059494,10.763842524144078,0.0,5.773234268040064,8.442354137536546,-3.7229114245030916,22.374798819113423,0.0,0.0,7.4320862486344055,12.663307674526523,2.320064940430765,-15.786544561130441,-3.654528723544104,0.0,0.0
16-06-2021,14.767158088455922,0.0,15.546309199034367,0.06306306306306306,11.284192246571902,0.0,0.0,0.0,0.0,0.0,6.090515839315177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.61557862139696,9.284630643472049,0.0,0.0,5.732553705351468,0.0,17.923602699517854,0.0,0.0,7.656003057846983,11.587015329125338,1.2635343897202924,-19.968915574337927,-0.6572893387669252,0.0,0.0
17-06-2021,16.042262607269308,0.0,16.990834331023926,0.7027027027027027,12.808406009207127,0.0,0.0,0.0,0.0,0.0,7.507171589760044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.162989301120968,8.622126480700022,0.0,0.0,4.071437650946994,0.0,16.844864022421326,0.0,0.0,5.61409501193229,10.198376916140667,0.8589150669560237,-23.962608195972145,-2.2347837518075457,0.0,0.0
18-06-2021,16.619741553479628,0.0,16.158662244116897,-0.8828828828828829,12.413990355998012,0.0,0.0,0.0,0.0,0.0,6.768891564385348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1005279603491,9.758663794421,0.0,0.0,4.096606076013728,0.0,14.301095484810846,0.0,0.0,5.0169835206987505,7.042380522993688,-2.4082349870062068,-27.736176027437548,-4.206651768108321,0.0,0.0
19-06-2021,16.619741553479628,0.0,16.158662244116897,-0.8828828828828829,12.413990355998012,0.0,0.0,0.0,0.0,0.0,6.768891564385348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1005279603491,9.758663794421,0.0,0.0,4.096606076013728,0.0,14.301095484810846,0.0,0.0,5.0169835206987505,7.042380522993688,-2.4082349870062068,-27.736176027437548,-4.206651768108321,0.0,0.0
20-06-2021,16.619741553479628,0.0,16.158662244116897,-0.8828828828828829,12.413990355998012,0.0,0.0,0.0,0.0,0.0,6.768891564385348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1005279603491,9.758663794421,0.0,0.0,4.096606076013728,0.0,14.301095484810846,0.0,0.0,5.0169835206987505,7.042380522993688,-2.4082349870062068,-27.736176027437548,-4.206651768108321,0.0,0.0
21-06-2021,12.88711743659501,0.0,14.618409086370988,-2.243584105820478,10.89057941032199,0.20747388482786905,0.0,0.0,0.0,0.0,5.985278554996416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.672995152683239,0.0,0.0,5.63188000508453,0.0,14.907243884322229,0.0,0.0,5.960632930951755,8.638412984670875,-6.732226555651229,-24.151286587545417,-2.7474694360457472,0.0,0.0
22-06-2021,13.752383441541085,0.0,16.75540170378532,0.34366150111695487,8.769982902239079,0.0668235728460012,0.0,0.0,0.0,0.0,6.895176305567862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.181828273386735,0.0,0.0,5.715774755306978,0.0,13.253177912774218,0.0,0.0,3.1563414631942392,10.430533659086137,-3.0664962732943453,-20.377718756080014,-4.170189199851992,0.0,0.0
23-06-2021,13.097790898668837,0.0,16.93284152400384,-2.5861462419306607,7.962566684936641,-0.25474179703724215,0.0,0.0,0.0,0.0,5.629090823455992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.404566741904917,0.0,0.0,4.759374602771069,0.0,14.58670439169926,0.0,0.0,3.7427902492271796,10.718511580778808,-2.8913625365754827,-20.251933161697835,-4.6830700316354115,0.0,0.0
24-06-2021,17.315022166253833,0.0,16.871123325666964,-1.0085574572127138,9.940465472288249,-0.5091144030642853,0.0,0.0,0.0,0.0,9.239539193161196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616415237917504,0.0,0.0,3.693911274945977,0.0,14.132606777150055,0.0,0.0,2.8417916597765713,12.635364622045643,-1.7499737007180678,0.0,-6.182260155310019,0.0,0.0
25-06-2021,18.462440129334496,0.0,16.917411974419622,-1.2790012488786477,8.518907165762482,-0.7058932115002999,0.0,0.0,0.0,0.0,9.472680253805837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.324609342949671,0.0,0.0,4.717427227659845,0.0,13.968227550163917,0.0,0.0,3.630831844620891,11.201173332641101,-2.752463366074316,0.0,-4.446355801581525,0.0,0.0
26-06-2021,18.462440129334496,0.0,16.917411974419622,-1.2790012488786477,8.518907165762482,-0.7058932115002999,0.0,0.0,0.0,0.0,9.472680253805837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.324609342949671,0.0,0.0,4.717427227659845,0.0,13.968227550163917,0.0,0.0,3.630831844620891,11.201173332641101,-2.752463366074316,0.0,-4.446355801581525,0.0,0.0
27-06-2021,18.462440129334496,0.0,16.917411974419622,-1.2790012488786477,8.518907165762482,-0.7058932115002999,0.0,0.0,0.0,0.0,9.472680253805837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.324609342949671,0.0,0.0,4.717427227659845,0.0,13.968227550163917,0.0,0.0,3.630831844620891,11.201173332641101,-2.752463366074316,0.0,-4.446355801581525,0.0,0.0
28-06-2021,18.263052745586055,0.0,18.23663846387035,-1.306045628045241,7.762067355807848,-0.2763394711338779,0.0,0.0,0.0,0.0,8.046310292500776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.004247234069252,0.0,0.0,7.804754035845939,0.0,14.673003485866982,0.0,0.0,5.806023705543071,15.56753260519217,-2.2753749108746555,0.0,-3.22333227963645,0.0,0.0
29-06-2021,17.604698176605346,0.0,14.08815279346575,-2.171465761376229,8.432204753166246,-0.08196040426415617,0.0,0.0,0.0,0.0,8.179071174256752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.894668595082539,0.0,0.0,7.49434346002288,0.0,13.390845515375108,0.0,0.0,5.032977578499649,16.097306137282516,-2.722267894226236,0.0,-3.1049751646095074,0.0,0.0
30-06-2021,18.97407568008522,0.0,13.538819955663296,-1.6215633849888305,8.114295906980052,-2.3857123079053024,0.0,0.0,0.0,0.0,8.337736618306577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.020848449357365,0.0,0.0,8.257785687047159,0.0,14.753138359022724,0.0,0.0,4.33990174046072,17.68662673355355,-4.23808058099984,0.0,-3.6573083680685734,0.0,0.0
01-07-2021,17.409072818965363,0.0,13.787148498779473,-2.748412516930221,9.219751667582047,-2.340117218145738,0.0,0.0,0.0,0.0,8.200118631120505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.740465039954568,0.0,0.0,7.25104868437778,0.0,14.366847175605301,0.0,0.0,4.697102364680783,13.986756743309689,-4.389057940240239,0.0,-4.249093943203287,0.0,0.0
02-07-2021,17.962090656909158,0.0,11.423771573944213,-2.8656048266521257,8.558645771535756,-1.104250311504915,0.0,0.0,0.0,0.0,7.68364642038689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8489786528224,0.0,0.0,7.276217109444515,0.0,17.979080688625675,0.0,0.0,10.332342063197311,13.055582170270299,-3.4529983129497666,0.0,-4.564712916608468,0.0,0.0
03-07-2021,17.962090656909158,0.0,11.423771573944213,-2.8656048266521257,8.558645771535756,-1.104250311504915,0.0,0.0,0.0,0.0,7.68364642038689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8489786528224,0.0,0.0,7.276217109444515,0.0,17.979080688625675,0.0,0.0,10.332342063197311,13.055582170270299,-3.4529983129497666,0.0,-4.564712916608468,0.0,0.0
04-07-2021,17.962090656909158,0.0,11.423771573944213,-2.8656048266521257,8.558645771535756,-1.104250311504915,0.0,0.0,0.0,0.0,7.68364642038689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8489786528224,0.0,0.0,7.276217109444515,0.0,17.979080688625675,0.0,0.0,10.332342063197311,13.055582170270299,-3.4529983129497666,0.0,-4.564712916608468,0.0,0.0
05-07-2021,18.81230855742139,0.0,11.737189653206304,-3.29831489331762,8.99035153425451,4.321565369883244,0.0,0.0,0.0,0.0,7.554123608917646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.34638928796086,0.0,0.0,8.04804881149104,0.0,16.756510187916277,0.0,0.0,10.84415191282606,14.22308099035128,-2.4384304588542864,0.0,-0.6589281207193564,0.0,0.0
06-07-2021,17.563315889412273,0.0,11.321728478370508,-3.974424372482454,8.515294565237639,4.112787853615765,0.0,0.0,0.0,0.0,5.637185999172821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.695307610753868,0.0,0.0,7.108427608999619,0.0,23.765229478537723,0.0,0.0,9.122125022929334,12.613600474096785,-2.9336361971627944,0.0,-2.947165677906917,0.0,0.0
07-07-2021,17.721320985967644,0.0,11.321728478370508,-4.0555575099822345,9.826668555755692,5.034288615072223,0.0,0.0,0.0,0.0,6.056516101304501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.295520615977644,0.0,0.0,7.066480233888394,0.0,20.771472807052692,0.0,0.0,9.031492028724243,13.989581226335083,-1.2970416229968713,0.0,-2.2764753594209077,-0.35568274734260014,0.0
08-07-2021,17.43164497561613,0.0,11.270706930583655,-4.253882957203919,9.400381693824203,5.295860445798144,0.0,0.0,0.0,0.0,5.512520293133672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.593570266787435,0.0,0.0,6.152027456463709,0.0,20.333813115202098,0.0,0.0,9.314053716540116,13.831134957895522,-1.6714654739130603,0.0,-2.6315467045017362,-2.7187244480784956,0.0
09-07-2021,17.593412098279963,0.0,11.657012935255537,-5.200436228034687,8.76095140092697,6.051779039180396,0.0,0.0,0.0,0.0,3.882151903764551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.633016453205617,0.0,0.0,7.469175034956146,0.0,18.41674038047627,0.0,0.0,12.230303588903919,13.45586748001235,-1.6171136245865168,0.0,-1.7635945276374891,1.3368765331152903,0.0
10-07-2021,17.593412098279963,0.0,11.657012935255537,-5.200436228034687,8.76095140092697,6.051779039180396,0.0,0.0,0.0,0.0,3.882151903764551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.633016453205617,0.0,0.0,7.469175034956146,0.0,18.41674038047627,0.0,0.0,12.230303588903919,13.45586748001235,-1.6171136245865168,0.0,-1.7635945276374891,1.3368765331152903,0.0
11-07-2021,17.593412098279963,0.0,11.657012935255537,-5.200436228034687,8.76095140092697,6.051779039180396,0.0,0.0,0.0,0.0,3.882151903764551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.633016453205617,0.0,0.0,7.469175034956146,0.0,18.41674038047627,0.0,0.0,12.230303588903919,13.45586748001235,-1.6171136245865168,0.0,-1.7635945276374891,1.3368765331152903,0.0
12-07-2021,16.468566291850067,0.0,13.107482650910335,-5.182406641923625,8.356340142144541,8.607503807282292,0.0,0.0,0.0,0.0,3.394822325611517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.638727695988134,0.0,0.0,8.282954112113893,0.0,17.699636002749244,0.0,0.0,15.514416790688387,12.947171565548494,-0.7837186015795153,0.0,-2.3159277310965556,0.32297628781684384,0.0
13-07-2021,16.242844725342394,0.0,12.662866305910622,-5.362702503034248,8.155840813015748,9.195440491024044,0.0,0.0,0.0,0.0,3.2264426707014984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.318365587107714,0.0,0.0,8.358459387314097,0.0,23.78577688191099,0.0,0.0,33.758305388913136,11.996493954911125,0.48449121603983464,0.0,-2.1186658727183176,0.4783319705641864,0.0
14-07-2021,18.646779408649095,0.0,11.985008599599587,1.2721851858366608,8.450267755790462,8.775485716922793,0.0,0.0,0.0,0.0,4.089388402115343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.614817698739182,0.0,0.0,7.9893224863353245,0.0,42.021597375685644,0.0,0.0,39.078995284011995,9.761567642184678,-0.97093052703761,0.0,-1.6846897842861939,1.7743254292722812,0.0
15-07-2021,11.224640688428092,0.0,12.589978380500835,3.7455151396874484,7.785549259219328,8.897872536803728,0.0,0.0,0.0,0.0,3.7137722488545326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.209319461180442,0.0,0.0,0.0,0.0,37.92444514305616,0.0,0.0,39.37200438751862,12.338404323649126,1.070283369892582,0.0,-1.8030468993131366,2.706459525756337,0.0
16-07-2021,9.441021861598859,0.0,11.256129345501698,4.078783420653626,8.11248960671763,16.483455627855463,0.0,0.0,0.0,0.0,3.449869520485946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6205289415217,0.0,0.0,0.0,0.0,41.1647706550204,0.0,0.0,30.83530003482029,11.546172981451319,1.1608697854368213,0.0,0.0,1.5368120085775554,0.0
17-07-2021,9.441021861598859,0.0,11.256129345501698,4.078783420653626,8.11248960671763,16.483455627855463,0.0,0.0,0.0,0.0,3.449869520485946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6205289415217,0.0,0.0,0.0,0.0,41.1647706550204,0.0,0.0,30.83530003482029,11.546172981451319,1.1608697854368213,0.0,0.0,1.5368120085775554,0.0
18-07-2021,9.441021861598859,0.0,11.256129345501698,4.078783420653626,8.11248960671763,16.483455627855463,0.0,0.0,0.0,0.0,3.449869520485946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6205289415217,0.0,0.0,0.0,0.0,41.1647706550204,0.0,0.0,30.83530003482029,11.546172981451319,1.1608697854368213,0.0,0.0,1.5368120085775554,0.0
19-07-2021,8.480611724075425,0.0,11.64243535017358,3.367210604536652,7.725941350559417,16.36346854954082,0.0,0.0,0.0,0.0,0.6047706393035759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.255009403440582,0.0,0.0,0.0,0.0,41.641470413280196,0.0,0.0,38.79302562515314,10.862352243975316,0.6415076696498494,0.0,-1.2171181782489202,0.5797792073703439,0.0
20-07-2021,9.061079389611567,0.0,10.366896655502273,2.421449266659661,14.129275780843846,14.268494162167151,0.0,0.0,0.0,0.0,1.2745003188718846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.107582117214008,0.0,0.0,0.0,0.0,40.556567515171686,0.0,0.0,35.5657007260675,10.645531034531706,-1.4902926428245817,0.0,-4.358068315665489,-2.0451115876419665,0.0
21-07-2021,9.061079389611567,0.0,10.366896655502273,2.421449266659661,14.129275780843846,14.268494162167151,0.0,0.0,0.0,0.0,1.2745003188718846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.107582117214008,0.0,0.0,0.0,0.0,40.556567515171686,0.0,0.0,35.5657007260675,10.645531034531706,-1.4902926428245817,0.0,-4.358068315665489,-2.0451115876419665,0.0
22-07-2021,11.88602202855412,0.0,11.496659499354001,4.736204201534724,12.234466805563631,13.625363422400664,0.0,0.0,0.0,0.0,1.6141038120492108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.502190382267154,0.0,0.0,0.0,0.0,38.2737510004017,0.0,0.0,28.790575308546448,9.077746904708675,0.007402760840174393,0.0,-2.7992080986202956,1.103963148280518,0.0
23-07-2021,11.90361195781279,0.0,13.00543955533663,7.416461395668486,11.403568684849713,11.631178180811297,0.0,0.0,0.0,0.0,1.4972170283509683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28516315653149,0.0,0.0,0.0,0.0,36.036138773052905,0.0,0.0,22.353980474845567,8.04367652120838,-0.9950869045160737,0.0,-3.42783084333415,1.8108172504169644,0.0
24-07-2021,11.90361195781279,0.0,13.00543955533663,7.416461395668486,11.403568684849713,11.631178180811297,0.0,0.0,0.0,0.0,1.4972170283509683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28516315653149,0.0,0.0,0.0,0.0,36.036138773052905,0.0,0.0,22.353980474845567,8.04367652120838,-0.9950869045160737,0.0,-3.42783084333415,1.8108172504169644,0.0
25-07-2021,11.90361195781279,0.0,13.00543955533663,7.416461395668486,11.403568684849713,11.631178180811297,0.0,0.0,0.0,0.0,1.4972170283509683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28516315653149,0.0,0.0,0.0,0.0,36.036138773052905,0.0,0.0,22.353980474845567,8.04367652120838,-0.9950869045160737,0.0,-3.42783084333415,1.8108172504169644,0.0
26-07-2021,12.86050410948449,0.0,13.173081783779145,5.883605274608709,10.664791877519296,11.060039688033596,0.0,-0.6586685485768055,0.0,0.0,1.0707382229654887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.587859024004917,0.0,0.0,0.0,0.7262927096656313,31.277360151804217,0.0,0.0,26.36669632839401,8.627425931248869,-0.9648914326679939,0.0,-3.6242754510572293,3.097450559923755,0.0
27-07-2021,12.758482519784199,0.0,12.210961168369932,6.0449585505097385,9.413025795661154,10.176934791637823,0.0,-1.834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3101381798993215,0.0,0.0,0.0,0.6699890942112421,32.61910559207856,0.0,0.0,22.28176061696393,5.441822007885053,-1.834521021892691,0.0,-4.802943097395706,5.682630450321659,0.0
28-07-2021,12.96956167088825,0.0,10.053478576240183,6.125635188460253,8.526132366812169,9.60339655729383,0.0,-1.5996236179722418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6658327715937262,0.0,0.0,0.0,-0.5477130321217368,30.24177102179155,0.0,0.0,20.00683509369237,3.2152349724448985,-1.5265272090422775,0.0,-5.329690823496205,8.181420515600186,0.0
29-07-2021,13.771662445083644,0.0,9.521396720748724,5.669061557883293,8.2858944319101,11.400802990447183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5552124589856992,-1.6723116763703365,0.0,0.0,0.0,-5.543164042437671,35.22451633980885,0.0,0.0,18.463135631472383,0.9719693824321591,-0.9950869045160737,0.0,-3.442575025957923,14.696916317516516,0.0
30-07-2021,13.3143242843582,0.0,10.242987182305633,4.989575249532406,6.880592827746127,11.890350269970925,0.0,0.0,0.0,0.0,-1.1962506043638972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.036785656583654,2.368231699474769,0.0,0.0,0.0,-3.4487945177337225,37.439526423447056,0.0,0.0,20.196412220631665,6.992927583135497,-2.3418049489404313,0.0,-1.7127188782144982,12.75516591789852,0.0
31-07-2021,13.3143242843582,0.0,10.242987182305633,4.989575249532406,6.880592827746127,11.890350269970925,0.0,0.0,0.0,0.0,-1.1962506043638972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.036785656583654,2.368231699474769,0.0,0.0,0.0,-3.4487945177337225,37.439526423447056,0.0,0.0,20.196412220631665,6.992927583135497,-2.3418049489404313,0.0,-1.7127188782144982,12.75516591789852,0.0
01-08-2021,13.3143242843582,0.0,10.242987182305633,4.989575249532406,6.880592827746127,11.890350269970925,0.0,0.0,0.0,0.0,-1.1962506043638972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.036785656583654,2.368231699474769,0.0,0.0,0.0,-3.4487945177337225,37.439526423447056,0.0,0.0,20.196412220631665,6.992927583135497,-2.3418049489404313,0.0,-1.7127188782144982,12.75516591789852,0.0
02-08-2021,14.795396327938294,0.0,10.738625075092198,5.9015174002138595,7.4405459090968105,13.752748748664894,0.0,0.0,0.0,0.0,0.42266481588346305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7811025429244008,2.535082017359385,0.0,0.0,0.0,-2.7796528093679838,43.722922374992166,0.0,0.0,26.20420164816033,9.161139677571603,-5.732868333392296,0.0,4.931501325618202,10.848791537706761,0.0
03-08-2021,16.155065234299617,0.0,11.90483188164882,6.902453329126124,9.364255688575772,13.704370772162768,0.0,0.0,0.0,0.0,1.7795174750061968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6315122706936305,3.241415029737593,0.0,0.0,0.0,-5.842516911969713,43.47840827485029,0.0,0.0,24.335512825472975,7.976962302918038,-5.792451881629834,0.0,4.26314781399006,10.624743414673915,0.0
04-08-2021,15.737518932859256,0.0,10.614715601895556,6.447663112260472,9.049959442914421,11.781874143318953,0.0,0.0,0.0,0.0,1.4402420887383294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66815750095505,4.520600800186316,0.0,0.0,0.0,0.0,42.401724338091086,0.0,0.0,20.367934383100554,7.8768909754825245,-6.453829267066497,0.0,3.5161644774644905,6.650553241541797,0.0
05-08-2021,16.130503687156065,0.0,12.138073242960143,7.1878118965712385,7.980629687560857,10.978753188367758,0.0,0.0,0.0,0.0,1.7872634883913079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3534676745384397,5.160193685410678,0.0,0.0,0.0,0.0,39.84357261811932,0.0,0.0,21.065018818235544,12.004833232197416,-7.371415909924571,0.0,5.796429399489914,7.699998176724059,0.0
